ID,question,result,expected,groups,corrupt
42,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
42,"Subject wh-question
speech+gesture",2,0,15,FALSE
42,"Subject wh-question
right alignment",9,10,15,FALSE
42,"Subject wh-question
misalignment (a figlia)",0,0,15,FALSE
42,"Subject wh-question
gesture+speech",2,0,15,FALSE
43,"Info-seeking wh-question
speech+gesture",1,0,1,FALSE
43,"Info-seeking wh-question
gesture+speech",1,0,1,FALSE
43,"Info-seeking wh-question
right alignment",10,10,1,FALSE
43,"Info-seeking wh-question
misalignment (aldo)",3,0,1,FALSE
43,"Yes/no question
speech+gesture",1,0,2,FALSE
43,"Yes/no question
gesture+speech",1,0,2,FALSE
43,"Yes/no question
right alignment",0,0,2,FALSE
43,"Yes/no question
misalignment (festa)",1,0,2,FALSE
43,"Counter-expectational question
speech+gesture",3,0,3,FALSE
43,"Counter-expectational question
gesture+speech",2,0,3,FALSE
43,"Counter-expectational question
right alignment",10,10,3,FALSE
43,"Counter-expectational question
misalignment (a sta schola)",4,0,3,FALSE
43,"Rhetorical question
speech+gesture",3,0,4,FALSE
43,"Rhetorical question
gesture+speech",2,0,4,FALSE
43,"Rhetorical question
right alignment",9,10,4,FALSE
43,"Rhetorical question
misalignment (Giuseppe)",3,0,4,FALSE
43,"Info-seeking non wh-question
speech+gesture",1,0,5,FALSE
43,"Info-seeking non wh-question
gesture+speech",0,0,5,FALSE
43,"Info-seeking non wh-question
misalignment (Posillipo)",2,0,5,FALSE
43,"Info-seeking non wh-question
right alignment",5,0,5,FALSE
43,"Disapproval echo-question (wh-to-HLP)
speech+gesture",2,0,6,FALSE
43,"Disapproval echo-question (wh-to-HLP)
gesture+speech",3,0,6,FALSE
43,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",4,0,6,FALSE
43,"Disapproval echo-question (wh-to-HLP)
right alignment",9,10,6,FALSE
43,"Object wh-question
speech+gesture",2,0,7,FALSE
43,"Object wh-question
gesture+speech",1,0,7,FALSE
43,"Object wh-question
misalignment (bive)",3,0,7,FALSE
43,"Object wh-question
right alignment",9,10,7,FALSE
43,"Topicalization (aldo)
gesture+speech",0,0,8,FALSE
43,"Topicalization (aldo)
misalignment (whole sentence)",3,0,8,FALSE
43,"Topicalization (aldo)
right alignment on aldo",10,10,8,FALSE
43,"Topicalization (aldo)
speech+gesture",1,0,8,FALSE
43,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",1,0,9,FALSE
43,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",1,0,9,FALSE
43,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",4,0,9,FALSE
43,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",4,0,9,FALSE
43,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",9,10,9,FALSE
43,"Unheard echo question
speech+gesture",3,0,10,TRUE
43,"Unheard echo question
gesture+speech",0,0,10,FALSE
43,"Unheard echo question
misalignment (buone che)",1,0,10,FALSE
43,"Unheard echo question
che LLP",3,0,10,FALSE
43,"Unheard echo question
right alignment--whole question",10,10,10,FALSE
43,"Surprise-disapproval question
speech+gesture",2,0,11,FALSE
43,"Surprise-disapproval question
gesture+speech",0,0,11,FALSE
43,"Surprise-disapproval question
right alignment",10,10,11,FALSE
43,"Surprise-disapproval question
misalignment (dicenne)",3,0,11,FALSE
43,"Disapproval echo question
speech+gesture",0,0,12,FALSE
43,"Disapproval echo question
gesture+speech",2,0,12,FALSE
43,"Disapproval echo question
alignment on che LLP",3,0,12,FALSE
43,"Disapproval echo question
misalignment (buone che)",2,0,12,FALSE
43,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
43,"Declarative biased question
speech+gesture",2,0,13,FALSE
43,"Declarative biased question
gesture+speech",1,0,13,FALSE
43,"Declarative biased question
right alignment",10,10,13,FALSE
43,"Declarative biased question
misalignment (chiuenne)",2,0,13,FALSE
43,"Can’t-find-the-value-of-x question
speech+gesture",2,0,14,FALSE
43,"Can’t-find-the-value-of-x question
gesture+speech",3,0,14,FALSE
43,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",1,0,14,FALSE
43,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
43,"Subject wh-question
speech+gesture",2,0,15,FALSE
43,"Subject wh-question
right alignment",9,10,15,FALSE
43,"Subject wh-question
misalignment (a figlia)",1,0,15,FALSE
43,"Subject wh-question
gesture+speech",1,0,15,FALSE
44,"Info-seeking wh-question
speech+gesture",0,0,1,FALSE
44,"Info-seeking wh-question
gesture+speech",0,0,1,FALSE
44,"Info-seeking wh-question
right alignment",10,10,1,FALSE
44,"Info-seeking wh-question
misalignment (aldo)",0,0,1,FALSE
44,"Yes/no question
speech+gesture",0,0,2,FALSE
44,"Yes/no question
gesture+speech",0,0,2,FALSE
44,"Yes/no question
right alignment",0,0,2,FALSE
44,"Yes/no question
misalignment (festa)",0,0,2,FALSE
44,"Counter-expectational question
speech+gesture",0,0,3,FALSE
44,"Counter-expectational question
gesture+speech",0,0,3,FALSE
44,"Counter-expectational question
right alignment",9,10,3,FALSE
44,"Counter-expectational question
misalignment (a sta schola)",1,0,3,FALSE
44,"Rhetorical question
speech+gesture",0,0,4,FALSE
44,"Rhetorical question
gesture+speech",0,0,4,FALSE
44,"Rhetorical question
right alignment",8,10,4,FALSE
44,"Rhetorical question
misalignment (Giuseppe)",0,0,4,FALSE
44,"Info-seeking non wh-question
speech+gesture",1,0,5,FALSE
44,"Info-seeking non wh-question
gesture+speech",2,0,5,FALSE
44,"Info-seeking non wh-question
misalignment (Posillipo)",2,0,5,FALSE
44,"Info-seeking non wh-question
right alignment",2,0,5,FALSE
44,"Disapproval echo-question (wh-to-HLP)
speech+gesture",0,0,6,FALSE
44,"Disapproval echo-question (wh-to-HLP)
gesture+speech",1,0,6,FALSE
44,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",3,0,6,FALSE
44,"Disapproval echo-question (wh-to-HLP)
right alignment",9,10,6,FALSE
44,"Object wh-question
speech+gesture",2,0,7,FALSE
44,"Object wh-question
gesture+speech",0,0,7,FALSE
44,"Object wh-question
misalignment (bive)",1,0,7,FALSE
44,"Object wh-question
right alignment",9,10,7,FALSE
44,"Topicalization (aldo)
gesture+speech",0,0,8,FALSE
44,"Topicalization (aldo)
misalignment (whole sentence)",1,0,8,FALSE
44,"Topicalization (aldo)
right alignment on aldo",9,10,8,FALSE
44,"Topicalization (aldo)
speech+gesture",0,0,8,FALSE
44,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",2,0,9,FALSE
44,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",1,0,9,FALSE
44,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",2,0,9,FALSE
44,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",2,0,9,FALSE
44,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",9,10,9,FALSE
44,"Unheard echo question
speech+gesture",1,0,10,TRUE
44,"Unheard echo question
gesture+speech",1,0,10,FALSE
44,"Unheard echo question
misalignment (buone che)",1,0,10,FALSE
44,"Unheard echo question
che LLP",1,0,10,FALSE
44,"Unheard echo question
right alignment--whole question",8,10,10,FALSE
44,"Surprise-disapproval question
speech+gesture",1,0,11,FALSE
44,"Surprise-disapproval question
gesture+speech",0,0,11,FALSE
44,"Surprise-disapproval question
right alignment",9,10,11,FALSE
44,"Surprise-disapproval question
misalignment (dicenne)",1,0,11,FALSE
44,"Disapproval echo question
speech+gesture",1,0,12,FALSE
44,"Disapproval echo question
gesture+speech",2,0,12,FALSE
44,"Disapproval echo question
alignment on che LLP",1,0,12,FALSE
44,"Disapproval echo question
misalignment (buone che)",1,0,12,FALSE
44,"Disapproval echo question
right alignment--whole sentence",9,10,12,FALSE
44,"Declarative biased question
speech+gesture",0,0,13,FALSE
44,"Declarative biased question
gesture+speech",0,0,13,FALSE
44,"Declarative biased question
right alignment",9,10,13,FALSE
44,"Declarative biased question
misalignment (chiuenne)",1,0,13,FALSE
44,"Can’t-find-the-value-of-x question
speech+gesture",3,0,14,FALSE
44,"Can’t-find-the-value-of-x question
gesture+speech",2,0,14,FALSE
44,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",0,0,14,FALSE
44,"Can’t-find-the-value-of-x question
right alignment",0,10,14,FALSE
44,"Subject wh-question
speech+gesture",0,0,15,FALSE
44,"Subject wh-question
right alignment",10,10,15,FALSE
44,"Subject wh-question
misalignment (a figlia)",0,0,15,FALSE
44,"Subject wh-question
gesture+speech",0,0,15,FALSE
45,"Info-seeking wh-question
speech+gesture",0,0,1,FALSE
45,"Info-seeking wh-question
gesture+speech",0,0,1,FALSE
45,"Info-seeking wh-question
right alignment",10,10,1,FALSE
45,"Info-seeking wh-question
misalignment (aldo)",0,0,1,FALSE
45,"Yes/no question
speech+gesture",0,0,2,FALSE
45,"Yes/no question
gesture+speech",0,0,2,FALSE
45,"Yes/no question
right alignment",0,0,2,FALSE
45,"Yes/no question
misalignment (festa)",0,0,2,FALSE
45,"Counter-expectational question
speech+gesture",0,0,3,FALSE
45,"Counter-expectational question
gesture+speech",0,0,3,FALSE
45,"Counter-expectational question
right alignment",10,10,3,FALSE
45,"Counter-expectational question
misalignment (a sta schola)",0,0,3,FALSE
45,"Rhetorical question
speech+gesture",0,0,4,FALSE
45,"Rhetorical question
gesture+speech",0,0,4,FALSE
45,"Rhetorical question
right alignment",10,10,4,FALSE
45,"Rhetorical question
misalignment (Giuseppe)",0,0,4,FALSE
45,"Info-seeking non wh-question
speech+gesture",0,0,5,FALSE
45,"Info-seeking non wh-question
gesture+speech",0,0,5,FALSE
45,"Info-seeking non wh-question
misalignment (Posillipo)",0,0,5,FALSE
45,"Info-seeking non wh-question
right alignment",0,0,5,FALSE
45,"Disapproval echo-question (wh-to-HLP)
speech+gesture",0,0,6,FALSE
45,"Disapproval echo-question (wh-to-HLP)
gesture+speech",0,0,6,FALSE
45,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",0,0,6,FALSE
45,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
45,"Object wh-question
speech+gesture",0,0,7,FALSE
45,"Object wh-question
gesture+speech",0,0,7,FALSE
45,"Object wh-question
misalignment (bive)",0,0,7,FALSE
45,"Object wh-question
right alignment",10,10,7,FALSE
45,"Topicalization (aldo)
gesture+speech",0,0,8,FALSE
45,"Topicalization (aldo)
misalignment (whole sentence)",0,0,8,FALSE
45,"Topicalization (aldo)
right alignment on aldo",10,10,8,FALSE
45,"Topicalization (aldo)
speech+gesture",0,0,8,FALSE
45,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",0,0,9,FALSE
45,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",0,0,9,FALSE
45,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",0,0,9,FALSE
45,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",0,0,9,FALSE
45,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",10,10,9,FALSE
45,"Unheard echo question
speech+gesture",0,0,10,TRUE
45,"Unheard echo question
gesture+speech",0,0,10,FALSE
45,"Unheard echo question
misalignment (buone che)",0,0,10,FALSE
45,"Unheard echo question
che LLP",0,0,10,FALSE
45,"Unheard echo question
right alignment--whole question",10,10,10,FALSE
45,"Surprise-disapproval question
speech+gesture",0,0,11,FALSE
45,"Surprise-disapproval question
gesture+speech",0,0,11,FALSE
45,"Surprise-disapproval question
right alignment",10,10,11,FALSE
45,"Surprise-disapproval question
misalignment (dicenne)",0,0,11,FALSE
45,"Disapproval echo question
speech+gesture",0,0,12,FALSE
45,"Disapproval echo question
gesture+speech",0,0,12,FALSE
45,"Disapproval echo question
alignment on che LLP",0,0,12,FALSE
45,"Disapproval echo question
misalignment (buone che)",0,0,12,FALSE
45,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
45,"Declarative biased question
speech+gesture",0,0,13,FALSE
45,"Declarative biased question
gesture+speech",0,0,13,FALSE
45,"Declarative biased question
right alignment",10,10,13,FALSE
45,"Declarative biased question
misalignment (chiuenne)",0,0,13,FALSE
45,"Can’t-find-the-value-of-x question
speech+gesture",0,0,14,FALSE
45,"Can’t-find-the-value-of-x question
gesture+speech",0,0,14,FALSE
45,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",0,0,14,FALSE
45,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
45,"Subject wh-question
speech+gesture",0,0,15,FALSE
45,"Subject wh-question
right alignment",10,10,15,FALSE
45,"Subject wh-question
misalignment (a figlia)",0,0,15,FALSE
45,"Subject wh-question
gesture+speech",0,0,15,FALSE
46,"Info-seeking wh-question
speech+gesture",3,0,1,FALSE
46,"Info-seeking wh-question
gesture+speech",1,0,1,FALSE
46,"Info-seeking wh-question
right alignment",10,10,1,FALSE
46,"Info-seeking wh-question
misalignment (aldo)",8,0,1,FALSE
46,"Yes/no question
speech+gesture",7,0,2,FALSE
46,"Yes/no question
gesture+speech",0,0,2,FALSE
46,"Yes/no question
right alignment",10,0,2,FALSE
46,"Yes/no question
misalignment (festa)",4,0,2,FALSE
46,"Counter-expectational question
speech+gesture",3,0,3,FALSE
46,"Counter-expectational question
gesture+speech",6,0,3,FALSE
46,"Counter-expectational question
right alignment",9,10,3,FALSE
46,"Counter-expectational question
misalignment (a sta schola)",8,0,3,FALSE
46,"Rhetorical question
speech+gesture",5,0,4,FALSE
46,"Rhetorical question
gesture+speech",1,0,4,FALSE
46,"Rhetorical question
right alignment",10,10,4,FALSE
46,"Rhetorical question
misalignment (Giuseppe)",8,0,4,FALSE
46,"Info-seeking non wh-question
speech+gesture",3,0,5,FALSE
46,"Info-seeking non wh-question
gesture+speech",3,0,5,FALSE
46,"Info-seeking non wh-question
misalignment (Posillipo)",8,0,5,FALSE
46,"Info-seeking non wh-question
right alignment",10,0,5,FALSE
46,"Disapproval echo-question (wh-to-HLP)
speech+gesture",0,0,6,FALSE
46,"Disapproval echo-question (wh-to-HLP)
gesture+speech",4,0,6,FALSE
46,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",7,0,6,FALSE
46,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
46,"Object wh-question
speech+gesture",5,0,7,FALSE
46,"Object wh-question
gesture+speech",0,0,7,FALSE
46,"Object wh-question
misalignment (bive)",6,0,7,FALSE
46,"Object wh-question
right alignment",4,10,7,FALSE
46,"Topicalization (aldo)
gesture+speech",2,0,8,FALSE
46,"Topicalization (aldo)
misalignment (whole sentence)",9,0,8,FALSE
46,"Topicalization (aldo)
right alignment on aldo",10,10,8,FALSE
46,"Topicalization (aldo)
speech+gesture",5,0,8,FALSE
46,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",6,0,9,FALSE
46,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",0,0,9,FALSE
46,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",8,0,9,FALSE
46,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",8,0,9,FALSE
46,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",6,10,9,FALSE
46,"Unheard echo question
speech+gesture",8,0,10,TRUE
46,"Unheard echo question
gesture+speech",0,0,10,FALSE
46,"Unheard echo question
misalignment (buone che)",9,0,10,FALSE
46,"Unheard echo question
che LLP",10,0,10,FALSE
46,"Unheard echo question
right alignment--whole question",4,10,10,FALSE
46,"Surprise-disapproval question
speech+gesture",6,0,11,FALSE
46,"Surprise-disapproval question
gesture+speech",7,0,11,FALSE
46,"Surprise-disapproval question
right alignment",10,10,11,FALSE
46,"Surprise-disapproval question
misalignment (dicenne)",5,0,11,FALSE
46,"Disapproval echo question
speech+gesture",4,0,12,FALSE
46,"Disapproval echo question
gesture+speech",2,0,12,FALSE
46,"Disapproval echo question
alignment on che LLP",8,0,12,FALSE
46,"Disapproval echo question
misalignment (buone che)",8,0,12,FALSE
46,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
46,"Declarative biased question
speech+gesture",5,0,13,FALSE
46,"Declarative biased question
gesture+speech",3,0,13,FALSE
46,"Declarative biased question
right alignment",10,10,13,FALSE
46,"Declarative biased question
misalignment (chiuenne)",4,0,13,FALSE
46,"Can’t-find-the-value-of-x question
speech+gesture",5,0,14,FALSE
46,"Can’t-find-the-value-of-x question
gesture+speech",2,0,14,FALSE
46,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",8,0,14,FALSE
46,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
46,"Subject wh-question
speech+gesture",4,0,15,FALSE
46,"Subject wh-question
right alignment",9,10,15,FALSE
46,"Subject wh-question
misalignment (a figlia)",4,0,15,FALSE
46,"Subject wh-question
gesture+speech",2,0,15,FALSE
47,"Info-seeking wh-question
speech+gesture",1,0,1,FALSE
47,"Info-seeking wh-question
gesture+speech",5,0,1,FALSE
47,"Info-seeking wh-question
right alignment",10,10,1,FALSE
47,"Info-seeking wh-question
misalignment (aldo)",8,0,1,FALSE
47,"Yes/no question
speech+gesture",7,0,2,FALSE
47,"Yes/no question
gesture+speech",0,0,2,FALSE
47,"Yes/no question
right alignment",9,0,2,FALSE
47,"Yes/no question
misalignment (festa)",8,0,2,FALSE
47,"Counter-expectational question
speech+gesture",5,0,3,FALSE
47,"Counter-expectational question
gesture+speech",4,0,3,FALSE
47,"Counter-expectational question
right alignment",10,10,3,FALSE
47,"Counter-expectational question
misalignment (a sta schola)",8,0,3,FALSE
47,"Rhetorical question
speech+gesture",4,0,4,FALSE
47,"Rhetorical question
gesture+speech",0,0,4,FALSE
47,"Rhetorical question
right alignment",10,10,4,FALSE
47,"Rhetorical question
misalignment (Giuseppe)",8,0,4,FALSE
47,"Info-seeking non wh-question
speech+gesture",2,0,5,FALSE
47,"Info-seeking non wh-question
gesture+speech",7,0,5,FALSE
47,"Info-seeking non wh-question
misalignment (Posillipo)",8,0,5,FALSE
47,"Info-seeking non wh-question
right alignment",10,0,5,FALSE
47,"Disapproval echo-question (wh-to-HLP)
speech+gesture",1,0,6,FALSE
47,"Disapproval echo-question (wh-to-HLP)
gesture+speech",5,0,6,FALSE
47,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",8,0,6,FALSE
47,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
47,"Object wh-question
speech+gesture",4,0,7,FALSE
47,"Object wh-question
gesture+speech",2,0,7,FALSE
47,"Object wh-question
misalignment (bive)",7,0,7,FALSE
47,"Object wh-question
right alignment",4,10,7,FALSE
47,"Topicalization (aldo)
gesture+speech",2,0,8,FALSE
47,"Topicalization (aldo)
misalignment (whole sentence)",10,0,8,FALSE
47,"Topicalization (aldo)
right alignment on aldo",9,10,8,FALSE
47,"Topicalization (aldo)
speech+gesture",2,0,8,FALSE
47,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",3,0,9,FALSE
47,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",1,0,9,FALSE
47,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",8,0,9,FALSE
47,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",8,0,9,FALSE
47,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",9,10,9,FALSE
47,"Unheard echo question
speech+gesture",3,0,10,TRUE
47,"Unheard echo question
gesture+speech",1,0,10,FALSE
47,"Unheard echo question
misalignment (buone che)",8,0,10,FALSE
47,"Unheard echo question
che LLP",9,0,10,FALSE
47,"Unheard echo question
right alignment--whole question",0,10,10,FALSE
47,"Surprise-disapproval question
speech+gesture",5,0,11,FALSE
47,"Surprise-disapproval question
gesture+speech",1,0,11,FALSE
47,"Surprise-disapproval question
right alignment",10,10,11,FALSE
47,"Surprise-disapproval question
misalignment (dicenne)",8,0,11,FALSE
47,"Disapproval echo question
speech+gesture",3,0,12,FALSE
47,"Disapproval echo question
gesture+speech",0,0,12,FALSE
47,"Disapproval echo question
alignment on che LLP",7,0,12,FALSE
47,"Disapproval echo question
misalignment (buone che)",8,0,12,FALSE
47,"Disapproval echo question
right alignment--whole sentence",9,10,12,FALSE
47,"Declarative biased question
speech+gesture",8,0,13,FALSE
47,"Declarative biased question
gesture+speech",8,0,13,FALSE
47,"Declarative biased question
right alignment",10,10,13,FALSE
47,"Declarative biased question
misalignment (chiuenne)",2,0,13,FALSE
47,"Can’t-find-the-value-of-x question
speech+gesture",7,0,14,FALSE
47,"Can’t-find-the-value-of-x question
gesture+speech",3,0,14,FALSE
47,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",8,0,14,FALSE
47,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
47,"Subject wh-question
speech+gesture",0,0,15,FALSE
47,"Subject wh-question
right alignment",8,10,15,FALSE
47,"Subject wh-question
misalignment (a figlia)",2,0,15,FALSE
47,"Subject wh-question
gesture+speech",3,0,15,FALSE
48,"Info-seeking wh-question
speech+gesture",7,0,1,FALSE
48,"Info-seeking wh-question
gesture+speech",3,0,1,FALSE
48,"Info-seeking wh-question
right alignment",10,10,1,FALSE
48,"Info-seeking wh-question
misalignment (aldo)",9,0,1,FALSE
48,"Yes/no question
speech+gesture",7,0,2,FALSE
48,"Yes/no question
gesture+speech",2,0,2,FALSE
48,"Yes/no question
right alignment",8,0,2,FALSE
48,"Yes/no question
misalignment (festa)",7,0,2,FALSE
48,"Counter-expectational question
speech+gesture",6,0,3,FALSE
48,"Counter-expectational question
gesture+speech",5,0,3,FALSE
48,"Counter-expectational question
right alignment",10,10,3,FALSE
48,"Counter-expectational question
misalignment (a sta schola)",8,0,3,FALSE
48,"Rhetorical question
speech+gesture",2,0,4,FALSE
48,"Rhetorical question
gesture+speech",0,0,4,FALSE
48,"Rhetorical question
right alignment",10,10,4,FALSE
48,"Rhetorical question
misalignment (Giuseppe)",9,0,4,FALSE
48,"Info-seeking non wh-question
speech+gesture",3,0,5,FALSE
48,"Info-seeking non wh-question
gesture+speech",2,0,5,FALSE
48,"Info-seeking non wh-question
misalignment (Posillipo)",8,0,5,FALSE
48,"Info-seeking non wh-question
right alignment",10,0,5,FALSE
48,"Disapproval echo-question (wh-to-HLP)
speech+gesture",5,0,6,FALSE
48,"Disapproval echo-question (wh-to-HLP)
gesture+speech",6,0,6,FALSE
48,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",8,0,6,FALSE
48,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
48,"Object wh-question
speech+gesture",6,0,7,FALSE
48,"Object wh-question
gesture+speech",1,0,7,FALSE
48,"Object wh-question
misalignment (bive)",10,0,7,FALSE
48,"Object wh-question
right alignment",7,10,7,FALSE
48,"Topicalization (aldo)
gesture+speech",1,0,8,FALSE
48,"Topicalization (aldo)
misalignment (whole sentence)",9,0,8,FALSE
48,"Topicalization (aldo)
right alignment on aldo",10,10,8,FALSE
48,"Topicalization (aldo)
speech+gesture",6,0,8,FALSE
48,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",4,0,9,FALSE
48,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",2,0,9,FALSE
48,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",0,0,9,FALSE
48,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",0,0,9,FALSE
48,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",0,10,9,FALSE
48,"Unheard echo question
speech+gesture",6,0,10,TRUE
48,"Unheard echo question
gesture+speech",0,0,10,FALSE
48,"Unheard echo question
misalignment (buone che)",10,0,10,FALSE
48,"Unheard echo question
che LLP",9,0,10,FALSE
48,"Unheard echo question
right alignment--whole question",3,10,10,FALSE
48,"Surprise-disapproval question
speech+gesture",7,0,11,FALSE
48,"Surprise-disapproval question
gesture+speech",6,0,11,FALSE
48,"Surprise-disapproval question
right alignment",10,10,11,FALSE
48,"Surprise-disapproval question
misalignment (dicenne)",9,0,11,FALSE
48,"Disapproval echo question
speech+gesture",7,0,12,FALSE
48,"Disapproval echo question
gesture+speech",6,0,12,FALSE
48,"Disapproval echo question
alignment on che LLP",9,0,12,FALSE
48,"Disapproval echo question
misalignment (buone che)",8,0,12,FALSE
48,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
48,"Declarative biased question
speech+gesture",8,0,13,FALSE
48,"Declarative biased question
gesture+speech",6,0,13,FALSE
48,"Declarative biased question
right alignment",10,10,13,FALSE
48,"Declarative biased question
misalignment (chiuenne)",5,0,13,FALSE
48,"Can’t-find-the-value-of-x question
speech+gesture",6,0,14,FALSE
48,"Can’t-find-the-value-of-x question
gesture+speech",5,0,14,FALSE
48,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",9,0,14,FALSE
48,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
48,"Subject wh-question
speech+gesture",4,0,15,FALSE
48,"Subject wh-question
right alignment",10,10,15,FALSE
48,"Subject wh-question
misalignment (a figlia)",5,0,15,FALSE
48,"Subject wh-question
gesture+speech",3,0,15,FALSE
49,"Info-seeking wh-question
speech+gesture",0,0,1,FALSE
49,"Info-seeking wh-question
gesture+speech",2,0,1,FALSE
49,"Info-seeking wh-question
right alignment",9,10,1,FALSE
49,"Info-seeking wh-question
misalignment (aldo)",6,0,1,FALSE
49,"Yes/no question
speech+gesture",1,0,2,FALSE
49,"Yes/no question
gesture+speech",5,0,2,FALSE
49,"Yes/no question
right alignment",2,0,2,FALSE
49,"Yes/no question
misalignment (festa)",3,0,2,FALSE
49,"Counter-expectational question
speech+gesture",2,0,3,FALSE
49,"Counter-expectational question
gesture+speech",9,0,3,FALSE
49,"Counter-expectational question
right alignment",7,10,3,FALSE
49,"Counter-expectational question
misalignment (a sta schola)",3,0,3,FALSE
49,"Rhetorical question
speech+gesture",4,0,4,FALSE
49,"Rhetorical question
gesture+speech",9,0,4,FALSE
49,"Rhetorical question
right alignment",5,10,4,FALSE
49,"Rhetorical question
misalignment (Giuseppe)",3,0,4,FALSE
49,"Info-seeking non wh-question
speech+gesture",2,0,5,FALSE
49,"Info-seeking non wh-question
gesture+speech",7,0,5,FALSE
49,"Info-seeking non wh-question
misalignment (Posillipo)",1,0,5,FALSE
49,"Info-seeking non wh-question
right alignment",3,0,5,FALSE
49,"Disapproval echo-question (wh-to-HLP)
speech+gesture",1,0,6,FALSE
49,"Disapproval echo-question (wh-to-HLP)
gesture+speech",8,0,6,FALSE
49,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",4,0,6,FALSE
49,"Disapproval echo-question (wh-to-HLP)
right alignment",8,10,6,FALSE
49,"Object wh-question
speech+gesture",0,0,7,FALSE
49,"Object wh-question
gesture+speech",2,0,7,FALSE
49,"Object wh-question
misalignment (bive)",4,0,7,FALSE
49,"Object wh-question
right alignment",2,10,7,FALSE
49,"Topicalization (aldo)
gesture+speech",0,0,8,FALSE
49,"Topicalization (aldo)
misalignment (whole sentence)",9,0,8,FALSE
49,"Topicalization (aldo)
right alignment on aldo",6,10,8,FALSE
49,"Topicalization (aldo)
speech+gesture",1,0,8,FALSE
49,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",1,0,9,FALSE
49,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",3,0,9,FALSE
49,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",0,0,9,FALSE
49,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",4,0,9,FALSE
49,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",7,10,9,FALSE
49,"Unheard echo question
speech+gesture",3,0,10,TRUE
49,"Unheard echo question
gesture+speech",3,0,10,FALSE
